705,The Seafood Platter,Italian,cheap,Long Island City,8:12,23:15,3.1,0
706,The Seafood Sextet,French,cheap,Upper East Side,8:17,20:34,3,1
707,Tasty Tacos,Greek,medium,Bushwick,7:19,18:23,2.9,0
708,The Seafood Trio,French,cheap,Upper East Side,6:59,19:02,3.3,1
709,The Sandwich Shop,Italian,medium,Park Slope,11:26,19:08,3.6,1
710,The Seafood Septenvigintet,Greek,medium,Park Slope,7:31,18:33,1.2,0
711,The Seafood Tower,Greek,cheap,Greenwich Village,9:40,20:59,4.4,1
712,The Bagel Bakery,French,cheap,Astoria,6:35,19:04,2.2,0
713,The Seafood Sextet,Mexican,cheap,Astoria,11:39,18:21,2.7,0
714,The Veggie Patch,Chinese,expensive,Bushwick,9:14,17:20,4.6,1
715,The Seafood Quartet,French,cheap,Astoria,8:31,23:24,2.1,0
716,The Diner,Japanese,cheap,Long Island City,9:33,22:18,3.5,0
717,Mama Mia's Pizzeria,Greek,cheap,Long Island City,8:05,19:28,2,0
718,The Seafood Trio,Mexican,cheap,Greenwich Village,11:11,21:52,4.3,1
719,The Seafood Octovigintet,Chinese,expensive,Astoria,11:42,19:49,2.7,1
720,The Seafood Quindecet,Japanese,cheap,Harlem,6:36,17:51,2.9,1
721,The Fish Market,Mediterranean,expensive,Harlem,6:00,21:12,2.2,1
722,The Seafood Quartet,French,cheap,Park Slope,6:18,22:19,2,0
723,The Hungry Panda,French,medium,Harlem,8:01,19:03,4.7,1
724,The Seafood Quartet,French,cheap,Astoria,9:10,18:33,2.6,0
725,The Falafel House,Italian,expensive,Inwood,10:26,17:56,1.5,0
726,The Clam Shack,Japanese,cheap,Bushwick,9:46,19:14,2.4,1
727,The Seafood Grill,Italian,medium,Greenwich Village,8:02,17:26,1.6,0
728,The Seafood Septendecet,French,expensive,Inwood,7:56,23:32,1.9,1
729,The Seafood Trevigintet,Thai,cheap,Upper East Side,6:14,17:43,1.4,1
730,Noodle Nook,French,expensive,Williamsburg,8:14,18:33,2.2,1
731,The Diner,Thai,expensive,Williamsburg,7:28,17:37,4.5,0
732,The Crab Corner,Japanese,medium,Sunset Park,10:31,17:32,2.5,0
733,The Seafood Duet,Thai,expensive,Harlem,10:17,18:15,3.4,0
734,The Pita Pit,Indian,expensive,Park Slope,11:18,20:08,2.6,0
735,The Seafood Spread,Greek,expensive,Greenwich Village,10:19,22:59,3.4,0
736,Pizza Palace,Thai,cheap,Astoria,9:14,19:44,2.3,0
737,Crispy Chicken Co.,Indian,expensive,Long Island City,10:43,23:08,4.8,1
738,The Seafood Vigintet,Mediterranean,expensive,Inwood,8:18,23:08,3.6,1
739,The Seafood Quinquavigintet,French,expensive,Upper East Side,11:41,22:14,4.6,1
740,The Seafood Novemdecet,Greek,expensive,Inwood,11:45,23:17,1.4,1
741,The Clam Shack,Korean,medium,Long Island City,11:21,20:09,2.7,0
742,Mama Mia's Pizzeria,Mexican,medium,Greenwich Village,11:57,19:27,1.4,1
743,The Seafood Quattuorvigintet,Japanese,medium,Bushwick,7:32,22:12,3.4,1
744,The Cozy Cafe,Japanese,medium,Astoria,11:27,22:18,2.2,0
745,The Seafood Sextet,French,expensive,Inwood,7:20,19:26,1.8,0
746,The Seafood Septenvigintet,Chinese,cheap,Bushwick,6:11,21:45,3.5,1
747,The Seafood Novemvigintet,Italian,expensive,Park Slope,7:22,21:05,4.2,0
748,The Seafood Trevigintet,Thai,cheap,Park Slope,8:01,18:53,4.3,0
749,The Clam Shack,Japanese,medium,Greenwich Village,11:20,17:47,1.6,0
750,The Pho Place,Korean,medium,Long Island City,11:41,21:09,2.5,1
751,The Ramen House,Thai,medium,Sunset Park,9:29,22:37,2.2,0
752,The Seafood Vigintet,Indian,cheap,Long Island City,6:05,18:32,1.3,0
753,The Seafood Vigintet,Thai,expensive,Sunset Park,9:59,17:52,4.5,0
754,The Wok Stop,Korean,medium,Long Island City,8:26,17:58,3,0
755,The Seafood Septendecet,Greek,expensive,Bushwick,6:39,17:05,2.5,0
756,The Seafood Boil,Chinese,medium,Long Island City,10:15,21:45,3.7,1
757,The Hot Dog Stand,Indian,medium,Sunset Park,9:33,23:14,2.7,1
758,The Salad Spot,Mexican,medium,Long Island City,7:08,23:50,1.9,1
759,The Salad Spot,Japanese,medium,Bushwick,10:58,21:11,2,0
760,The Seafood Quattuordecet,Greek,cheap,Upper East Side,10:19,20:37,3.9,0
761,The Seafood Grill,Thai,medium,Upper East Side,7:57,21:20,1.8,1
762,The Seafood Octodecet,Thai,medium,Upper East Side,11:08,19:15,3.2,0
763,The Seafood Sexvigintet,Thai,cheap,Bushwick,10:23,18:56,4.7,1
764,The Seafood Nonet,Italian,medium,Greenwich Village,7:54,23:58,1.5,1
765,The Fish Market,Korean,expensive,Park Slope,11:08,22:16,2.2,0
766,The Donut Den,Mediterranean,expensive,Williamsburg,8:40,20:18,3,0
767,The Seafood Unvigintet,Thai,cheap,Inwood,11:21,20:35,4.6,1
768,The Falafel House,Chinese,cheap,Long Island City,10:13,23:10,1.4,1
769,Taco Time,Korean,medium,Sunset Park,6:31,17:59,3.5,0
770,The Seafood Shack,Thai,cheap,Sunset Park,8:29,20:30,4.5,0
771,The Spice Hut,French,cheap,Astoria,8:50,23:46,3.8,1
772,Tasty Tacos,Chinese,cheap,Long Island City,10:31,18:58,1.8,0
773,The Ice Cream Parlor,Thai,medium,Upper East Side,9:06,19:11,2.2,0
774,The Shrimp Shack,Japanese,cheap,Long Island City,11:59,18:48,3.7,0
775,The Tapas Tavern,Indian,expensive,Williamsburg,8:16,21:11,2.4,1
776,The Seafood Tredecet,French,medium,Upper East Side,11:51,19:45,3.5,1
777,The Seafood Quintet,Mexican,cheap,Long Island City,11:04,18:58,2.2,0
778,Burger Bonanza,French,expensive,Upper East Side,6:17,19:22,4.7,0
779,The Seafood Septenvigintet,Greek,medium,Harlem,7:15,23:27,4.7,0
780,Noodle Nook,Indian,medium,Greenwich Village,8:52,21:06,4.9,0
781,The Seafood Nonet,Chinese,medium,Inwood,11:02,18:06,2.5,1
782,Mama Mia's Pizzeria,Chinese,medium,Bushwick,7:02,22:53,2.2,0
783,The Sandwich Shop,Indian,expensive,Sunset Park,10:41,23:22,1.3,1
784,The Seafood Novemdecet,Chinese,expensive,Astoria,6:02,22:48,4.2,0
785,The Seafood Quartet,Japanese,medium,Harlem,10:00,17:09,1.6,0
786,The Seafood Quartet,Korean,cheap,Upper East Side,11:19,17:45,2.4,1
787,The Seafood Sexdecet,Indian,medium,Upper East Side,8:47,18:49,2.8,0
788,The Seafood Quattuorvigintet,Japanese,cheap,Inwood,11:48,22:53,4.1,1
789,The Seafood Tower,Chinese,cheap,Park Slope,6:18,19:34,3.8,1
790,The Shrimp Shack,French,expensive,Park Slope,11:38,18:47,4.5,1
791,The Fish Fry,Korean,medium,Williamsburg,11:07,18:43,1.5,0
792,The Seafood Trigintet,Greek,cheap,Park Slope,9:49,18:51,3.2,1
793,Seafood Sensations,Chinese,cheap,Park Slope,7:15,18:48,3.2,1
794,The Seafood Novemdecet,Mexican,expensive,Harlem,11:49,17:25,2.8,1
795,The Crab Corner,Thai,medium,Upper East Side,9:46,19:46,3.8,1
796,The Kebab Kitchen,Indian,cheap,Astoria,7:10,21:16,4.3,0
797,The Pho Place,Italian,expensive,Sunset Park,7:33,21:28,3,1
798,The Crab Corner,Mediterranean,cheap,Astoria,11:12,17:39,3.1,1
799,The Clam Shack,Chinese,medium,Astoria,7:21,19:59,3.6,1
800,The Seafood Nonet,Thai,medium,Bushwick,9:15,19:18,2.3,1
801,The Spice Hut,Mediterranean,medium,Upper East Side,6:17,23:34,1.8,0
802,The Fish Fry,Mexican,medium,Astoria,7:02,18:31,2.2,0
803,The Seafood Quintet,Korean,medium,Park Slope,7:32,18:14,2.6,0
804,The Seafood Shack,Indian,expensive,Bushwick,11:15,20:46,3.6,1
805,The Seafood Quattuorvigintet,Indian,cheap,Park Slope,8:11,17:37,2,0
806,The Cheesy Grill,Japanese,cheap,Sunset Park,6:07,23:50,4.4,1
807,The Kebab Kitchen,Indian,cheap,Astoria,7:31,17:05,4,1
808,The Seafood Feast,Thai,medium,Inwood,11:31,22:16,2.3,0
809,The Seafood Sextet,Thai,medium,Greenwich Village,8:24,18:49,1.1,0
810,The Seafood Sexdecet,Korean,expensive,Greenwich Village,10:04,18:21,2.4,1
811,BBQ Barn,Indian,cheap,Greenwich Village,10:40,21:18,1.4,1
812,Sizzling Sushi,Mexican,cheap,Harlem,7:11,19:21,4.7,1
813,The Lobster Roll,Italian,cheap,Astoria,6:42,19:36,4.1,1
814,The Seafood Feast,Mediterranean,expensive,Sunset Park,11:26,21:46,2.8,0
815,The Falafel House,Chinese,expensive,Long Island City,7:49,17:41,4.1,0
816,The Bagel Bakery,Thai,expensive,Greenwich Village,9:30,20:39,3.1,1
817,The Seafood Septet,French,expensive,Inwood,8:12,18:25,1.6,1
818,The Seafood Sextet,Thai,medium,Astoria,10:05,21:36,2,1
819,The Lobster Roll,Mediterranean,cheap,Williamsburg,10:42,21:11,3.7,0
820,The Hungry Panda,Italian,expensive,Park Slope,7:05,20:54,2.5,0
821,The Seafood Trio,Italian,expensive,Sunset Park,10:22,17:06,2.1,0
822,The Seafood Octet,French,medium,Harlem,6:09,23:30,2,0
823,The Seafood Quintet,French,expensive,Long Island City,11:25,23:24,4.9,0
824,The Seafood Octodecet,Greek,cheap,Sunset Park,8:40,18:38,3.6,1
825,Taco Time,French,medium,Inwood,11:21,20:19,1.1,0
826,The Veggie Patch,Mexican,expensive,Greenwich Village,9:28,22:15,3.5,0
827,The Seafood Octodecet,Mediterranean,medium,Bushwick,7:07,20:42,3.2,1
828,The Seafood Boil,Greek,expensive,Greenwich Village,10:59,23:43,1.9,1
829,The Seafood Sextet,Korean,cheap,Sunset Park,11:59,18:35,3.2,1
830,The Bistro,Indian,expensive,Bushwick,10:10,22:45,2.6,1
831,The Seafood Duet,Mexican,expensive,Bushwick,9:26,18:38,2.1,1
832,The Seafood Duodecet,French,cheap,Park Slope,10:57,20:05,3.9,0
833,The Seafood Platter,Japanese,cheap,Upper East Side,10:50,17:08,4.2,1
834,The Lobster Roll,Thai,medium,Williamsburg,6:23,21:28,1.1,1
835,The Fish Fry,Indian,medium,Greenwich Village,8:05,17:35,2.8,1
836,The Seafood Unvigintet,Korean,cheap,Inwood,7:23,19:16,5,0
837,The Seafood Quinquavigintet,Thai,cheap,Long Island City,7:56,17:08,4.1,1
838,The Juice Bar,Indian,medium,Astoria,7:57,19:47,2.5,0
839,The Diner,Korean,medium,Sunset Park,8:41,22:25,4.8,0
840,The Seafood Buffet,Italian,cheap,Greenwich Village,8:42,21:52,1.5,0
841,The Bistro,French,expensive,Sunset Park,9:44,20:53,1.4,0
842,The Fish Fry,Japanese,expensive,Upper East Side,8:45,23:56,3.3,0
843,The Seafood Sampler,Greek,expensive,Harlem,10:19,20:46,1.8,0
844,The Sandwich Shop,Greek,cheap,Sunset Park,6:08,18:56,1.2,1
845,The Breakfast Club,Italian,medium,Sunset Park,11:15,22:39,3,1
846,Sizzling Sushi,Japanese,expensive,Long Island City,6:31,22:20,3.4,0
847,The Ice Cream Parlor,Thai,cheap,Williamsburg,6:28,20:04,2.8,1
848,The Seafood Septendecet,French,expensive,Williamsburg,10:46,17:49,3,1
849,The Lobster Roll,Japanese,medium,Inwood,10:38,23:54,4.7,0
850,The Bagel Bakery,Japanese,expensive,Sunset Park,11:25,22:32,3.1,1
851,The Seafood Octet,French,medium,Williamsburg,10:26,21:44,4.4,1
852,Taco Time,Italian,medium,Sunset Park,8:49,22:47,1.7,0
853,Mama Mia's Pizzeria,Chinese,medium,Williamsburg,10:21,20:24,1,0
854,The Curry House,Indian,medium,Long Island City,7:46,20:52,4.6,0
855,The Seafood Septet,French,cheap,Bushwick,9:49,22:41,4.3,0
856,The Ramen House,Chinese,medium,Astoria,9:04,17:08,4.6,1
857,Sizzling Sushi,Indian,cheap,Bushwick,8:38,22:40,2.3,0
858,The Pasta Place,Greek,expensive,Upper East Side,9:21,23:05,1.7,0
859,The Seafood Tower,Mediterranean,expensive,Bushwick,9:00,20:01,4.2,0
860,The Seafood Feast,Italian,expensive,Harlem,11:58,21:22,1.8,1
861,The Burrito Bowl,Indian,expensive,Park Slope,8:11,17:37,2.9,0
862,The Hot Dog Stand,Japanese,medium,Upper East Side,9:42,22:12,4.8,0
863,Pizza Palace,Chinese,medium,Williamsburg,7:29,19:52,3.8,0
864,The Pita Pit,French,expensive,Bushwick,7:46,19:04,2.2,0
865,The Seafood Sextet,Mediterranean,medium,Inwood,8:16,22:11,2.3,0
866,The Seafood Quintet,Greek,medium,Williamsburg,8:55,17:25,2.5,1
867,The Seafood Sextet,Japanese,cheap,Harlem,8:25,18:30,2.5,0
868,The Seafood Novemvigintet,Chinese,expensive,Park Slope,10:09,22:17,1.1,0
869,Crispy Chicken Co.,Korean,medium,Greenwich Village,9:08,20:49,1,1
870,The Seafood Quattuordecet,Indian,expensive,Park Slope,7:54,21:22,1.9,0
871,The Curry House,Greek,cheap,Park Slope,8:36,22:51,3.5,0
872,The Kebab Kitchen,Italian,expensive,Long Island City,10:15,22:33,4,0
873,The Gyro Grill,Mexican,expensive,Williamsburg,8:22,20:44,3.2,1
874,Wing World,Thai,medium,Greenwich Village,6:57,18:29,4.4,0
875,The Seafood Sampler,Thai,expensive,Inwood,9:49,17:13,1.7,1
876,The Seafood Octet,Chinese,cheap,Sunset Park,6:54,21:42,4.1,1
877,The Pho Place,Mediterranean,cheap,Williamsburg,7:35,17:12,3.5,0
878,The Seafood Nonet,Chinese,medium,Greenwich Village,6:14,21:46,2.5,1
879,The Seafood Octodecet,Indian,expensive,Long Island City,10:28,20:07,4.8,0
880,The Hot Dog Stand,Indian,expensive,Harlem,7:40,17:22,3.4,0
881,The Burrito Bowl,Greek,expensive,Astoria,9:26,18:49,3.1,1
882,The Seafood Quartet,Mediterranean,expensive,Inwood,6:09,23:37,4.2,1
883,Sizzling Sushi,Korean,medium,Park Slope,10:45,18:27,3.1,1
884,The Cheesy Grill,Japanese,cheap,Bushwick,7:57,19:06,3.6,1
885,The Oyster Bar,Mediterranean,expensive,Greenwich Village,10:48,20:55,4.3,0
886,BBQ Barn,French,cheap,Astoria,10:38,23:09,1.2,1
887,The Seafood Buffet,Japanese,expensive,Upper East Side,7:50,20:23,4.7,0
888,The Shrimp Shack,Thai,cheap,Greenwich Village,9:24,17:58,3.3,0
889,The Seafood Boil,Indian,medium,Astoria,8:30,22:53,3.1,1
890,The Seafood Decet,Mediterranean,expensive,Williamsburg,8:55,20:59,1,1
891,The Dim Sum Spot,Korean,expensive,Sunset Park,10:42,21:30,4.7,1
892,The Seafood Undecet,Greek,cheap,Upper East Side,7:48,20:35,1.6,1
893,Brews & Bites,Chinese,cheap,Park Slope,7:53,21:15,1.4,1
894,The Seafood Sextet,Thai,expensive,Astoria,10:31,21:35,4.3,0
895,The Sandwich Shop,Chinese,expensive,Bushwick,9:51,17:07,4.5,1
896,The Crab Corner,Italian,expensive,Astoria,6:25,21:44,1.3,0
897,Pizza Palace,Thai,expensive,Astoria,8:43,17:31,2.2,0
898,The Seafood Quattuordecet,Greek,cheap,Inwood,11:54,19:37,3.2,0
899,Seafood Sensations,Mexican,expensive,Bushwick,10:46,23:16,3.9,0
900,The Seafood Boil,Indian,expensive,Inwood,9:39,20:50,2.1,1
901,The Seafood Septendecet,Thai,cheap,Inwood,6:48,19:58,4.4,1
902,The Coffee Corner,French,medium,Harlem,10:41,19:01,3.6,1
903,The Seafood Trigintet,Greek,cheap,Astoria,6:37,19:49,4.1,1
904,The Pita Pit,Indian,expensive,Williamsburg,9:47,18:28,2.6,1
905,The Seafood Sexdecet,French,cheap,Williamsburg,6:40,21:39,3,1
906,The Seafood Sexvigintet,French,medium,Sunset Park,6:52,21:59,1.7,1
907,The Seafood Feast,Italian,medium,Astoria,6:42,23:25,1.8,1
908,The Seafood Septet,Italian,medium,Long Island City,11:24,23:32,4.9,1
909,The Seafood Trio,Mediterranean,expensive,Harlem,10:38,20:05,1.8,0
910,The Seafood Octet,Indian,expensive,Williamsburg,8:28,21:26,3.9,0
911,The Seafood Octovigintet,Mexican,cheap,Inwood,9:56,17:15,3.5,1
912,The Gyro Grill,French,cheap,Long Island City,8:33,17:08,1.8,1
913,The Seafood Undecet,Korean,cheap,Astoria,11:38,19:22,3.7,1
914,The Tapas Tavern,Indian,cheap,Astoria,9:21,18:57,1.6,0
915,The Seafood Buffet,Mexican,medium,Inwood,9:16,20:46,1.1,1
916,The Gyro Grill,Chinese,cheap,Upper East Side,8:48,22:37,3.8,0
917,The Seafood Quintet,Mexican,cheap,Sunset Park,10:42,18:25,3.1,1
918,The Wok Stop,French,medium,Astoria,6:40,17:26,4.6,1
919,The Falafel House,Indian,medium,Park Slope,11:26,17:40,3.5,1
920,The Breakfast Club,Korean,expensive,Harlem,8:58,17:11,3.6,0
921,Seafood Sensations,French,medium,Harlem,10:07,18:24,4.3,1
922,The Seafood Sextet,Mexican,cheap,Long Island City,11:10,18:14,3,0
923,Tasty Tacos,Mediterranean,medium,Inwood,6:08,19:52,2,1
924,Sizzling Sushi,Greek,medium,Williamsburg,7:59,20:57,4.9,1
925,The Seafood Quindecet,Mediterranean,expensive,Park Slope,6:25,22:06,1,1
926,Pizza Palace,Mediterranean,expensive,Long Island City,6:08,21:06,4.1,1
927,The Seafood Nonet,Italian,cheap,Inwood,9:31,17:58,3.7,1
928,The Seafood Nonet,Thai,cheap,Bushwick,10:16,23:49,4.1,0
929,The Salad Spot,Mexican,expensive,Astoria,7:08,18:58,4.4,1
930,BBQ Barn,Thai,medium,Park Slope,9:24,23:01,1.3,1
931,The Seafood Sextet,Japanese,expensive,Long Island City,11:45,22:51,3.3,0
932,The Seafood Quintet,Italian,cheap,Upper East Side,10:51,20:28,2.5,1
933,The Seafood Septendecet,Indian,expensive,Harlem,8:43,17:28,1.4,0
934,Pizza Palace,Mexican,medium,Williamsburg,9:30,23:01,3.7,1
935,The Pho Place,Italian,medium,Greenwich Village,10:03,20:30,3.2,1
936,The Donut Den,Korean,expensive,Bushwick,8:30,20:44,4.4,0
937,The Gyro Grill,Chinese,cheap,Upper East Side,6:48,20:39,4.4,0
938,Brews & Bites,French,expensive,Williamsburg,6:45,19:29,3.5,1
939,The Gyro Grill,Thai,medium,Astoria,9:57,19:49,4.9,1
940,The Seafood Trevigintet,Korean,expensive,Bushwick,7:43,22:49,4.5,1
941,The Seafood Buffet,Italian,cheap,Astoria,7:01,20:37,2.1,1
942,The Seafood Sexvigintet,Korean,expensive,Upper East Side,10:22,22:13,3.2,1
943,The Falafel House,Italian,expensive,Bushwick,7:39,20:45,2.4,1
944,The Sweet Tooth,Thai,expensive,Park Slope,8:31,19:48,5,0
945,The Ramen House,Korean,cheap,Long Island City,11:09,18:01,1.9,1
946,The Seafood Trigintet,Japanese,cheap,Bushwick,6:42,22:10,1.6,0
947,The Fish Market,Greek,expensive,Sunset Park,11:45,23:33,4.5,1
948,The Seafood Sextet,Greek,cheap,Sunset Park,10:50,20:22,1.4,1
949,The Seafood Nonet,Chinese,expensive,Sunset Park,11:21,18:23,4.2,1
950,The Kebab Kitchen,Mexican,medium,Bushwick,6:41,20:57,1.3,0
951,The Seafood Septet,Chinese,medium,Inwood,8:47,20:59,3.4,0
952,The Kebab Kitchen,Korean,expensive,Harlem,7:25,22:12,1.1,1
953,The Oyster Bar,Greek,cheap,Williamsburg,9:00,21:37,4.8,0
954,The BBQ Joint,Thai,expensive,Inwood,11:34,21:03,2.2,1
955,The Crepe Cafe,Mexican,expensive,Upper East Side,7:32,18:52,2.9,0
956,The Seafood Sampler,Mediterranean,medium,Upper East Side,11:43,18:01,4.2,0
957,The Lobster Roll,Korean,medium,Upper East Side,8:43,17:42,1.7,1
958,The Seafood Quartet,Japanese,expensive,Williamsburg,11:00,22:05,1.8,1
959,The Seafood Tredecet,Mexican,expensive,Inwood,6:18,23:40,3,1
960,The Seafood Septet,Thai,medium,Greenwich Village,10:43,18:13,1.5,1
961,Brews & Bites,Korean,cheap,Park Slope,8:35,21:45,1,0
962,The Seafood Quindecet,Mediterranean,expensive,Greenwich Village,8:03,23:47,3.4,1
963,The Veggie Patch,Indian,medium,Inwood,6:52,18:18,4.6,1
964,Pizza Palace,French,medium,Harlem,10:17,19:44,3.9,0
965,The Seafood Sampler,Chinese,cheap,Inwood,8:57,22:44,4.7,1
966,The Seafood Tower,Chinese,expensive,Upper East Side,8:13,17:03,3.2,1
967,The Tapas Tavern,Italian,medium,Park Slope,11:32,23:51,4.7,0
968,The Seafood Quintet,Italian,cheap,Bushwick,7:10,19:36,1.6,1
969,The Wok Stop,Thai,expensive,Long Island City,6:06,20:16,4,1
970,The Juice Bar,Italian,medium,Long Island City,9:33,22:25,3,1
971,The Seafood Sextet,French,cheap,Long Island City,6:12,21:05,4.6,0
972,The Bagel Bakery,Japanese,cheap,Harlem,10:43,19:28,4,1
973,The Seafood Quartet,Thai,expensive,Greenwich Village,9:48,18:58,1.3,0
974,The BBQ Joint,Greek,medium,Astoria,7:10,17:18,1.1,1
975,The Pho Place,Mexican,expensive,Park Slope,8:23,23:51,1.5,0
976,The Seafood Septendecet,Thai,medium,Park Slope,8:18,20:09,2.2,1
977,The Seafood Trio,Chinese,medium,Astoria,8:45,19:45,2.4,0
978,The Fish Fry,French,cheap,Park Slope,11:09,23:51,2.1,1
979,The Seafood Octet,Mexican,medium,Inwood,6:42,18:58,3,1
980,The Seafood Feast,Thai,expensive,Sunset Park,6:55,17:02,5,1
981,The Wok Stop,Chinese,expensive,Long Island City,10:18,20:21,2.2,0
982,The Seafood Undecet,Italian,medium,Williamsburg,6:53,21:09,4.3,0
983,The Seafood Vigintet,French,medium,Bushwick,11:42,19:34,3.5,0
984,The Donut Den,French,cheap,Harlem,9:38,22:20,3.7,1
985,The Seafood Sexvigintet,Japanese,medium,Park Slope,11:38,21:16,4.8,0
986,The Cozy Cafe,Greek,medium,Long Island City,6:15,22:49,4.5,0
987,The Falafel House,Japanese,medium,Upper East Side,11:42,22:26,2.6,1
988,The Seafood Septet,Chinese,medium,Long Island City,6:26,19:54,1.9,0
989,The Crab Corner,Japanese,cheap,Astoria,10:01,22:04,2.5,0
990,The Seafood Decet,Chinese,expensive,Park Slope,10:26,22:01,2.1,1
991,The Seafood Vigintet,Italian,medium,Sunset Park,10:33,23:40,4.7,0
992,Burger Bonanza,Indian,expensive,Upper East Side,10:00,22:15,4.4,1
993,The Curry House,Indian,medium,Harlem,11:11,23:23,3,1
994,The BBQ Joint,French,medium,Bushwick,11:21,19:20,2.1,0
995,The Cheesy Grill,Japanese,medium,Bushwick,10:54,23:11,2.3,0
996,The Bagel Bakery,Mexican,medium,Upper East Side,7:15,18:43,2.3,0
997,The Seafood Quindecet,Italian,medium,Astoria,10:04,19:27,3.1,0
998,The Fish Market,Mexican,cheap,Long Island City,9:44,22:58,2.4,1
999,The Ice Cream Parlor,Mexican,medium,Astoria,11:58,19:09,1.2,1
1000,Mama Mia's Pizzeria,Indian,cheap,Williamsburg,7:55,19:48,3,1
